archive_path	source_type	source_name	target_type	target_name	status	detail
charsys/nu_metal/anims/gen/nu_walk_normal_backward_fast.acp	ACP	nu_walk_normal_backward_fast	CharClipSamples	nu_walk_normal_backward_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_walk_left_medium.acp	ACP	nu_walk_left_medium	CharClipSamples	nu_walk_left_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_win_03.acp	ACP	nu_win_03	CharClipSamples	nu_win_03	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_walk_normal_right_fast.acp	ACP	nu_walk_normal_right_fast	CharClipSamples	nu_walk_normal_right_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_win_02.acp	ACP	nu_win_02	CharClipSamples	nu_win_02	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_walk_right_fast.acp	ACP	nu_walk_right_fast	CharClipSamples	nu_walk_right_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_win_01.acp	ACP	nu_win_01	CharClipSamples	nu_win_01	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_stop_left_135_medium.acp	ACP	nu_stop_left_135_medium	CharClipSamples	nu_stop_left_135_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_walk_normal_left_medium.acp	ACP	nu_walk_normal_left_medium	CharClipSamples	nu_walk_normal_left_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_walk_normal_left_fast.acp	ACP	nu_walk_normal_left_fast	CharClipSamples	nu_walk_normal_left_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_stop_left_135_fast.acp	ACP	nu_stop_left_135_fast	CharClipSamples	nu_stop_left_135_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_walk_normal_backward_medium.acp	ACP	nu_walk_normal_backward_medium	CharClipSamples	nu_walk_normal_backward_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_turn_right_45_fast.acp	ACP	nu_turn_right_45_fast	CharClipSamples	nu_turn_right_45_fast	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
charsys/nu_metal/anims/gen/nu_stop_right_135_medium.acp	ACP	nu_stop_right_135_medium	CharClipSamples	nu_stop_right_135_medium	converted	revision-18/5 ACP mapped to native revision-10 CharClipSamples
venues/theatre/gen/crowd.rnd_ps2	Tex	crowd01.tex	Tex	crowd01.tex	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mat	crowd_limits00.mat	Mat	crowd_limits00.mat	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mat	crowd.mat	Mat	crowd.mat	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits05.mesh	Mesh	crowd_limits05.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits09.mesh	Mesh	crowd_limits09.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	Crowd_A36.mesh	Mesh	Crowd_A36.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits00.mesh	Mesh	crowd_limits00.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits04.mesh	Mesh	crowd_limits04.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits08.mesh	Mesh	crowd_limits08.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	Crowd_D43.mesh	Mesh	Crowd_D43.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits11.mesh	Mesh	crowd_limits11.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	Crowd_C41.mesh	Mesh	Crowd_C41.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits03.mesh	Mesh	crowd_limits03.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	Crowd_E51.mesh	Mesh	Crowd_E51.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits07.mesh	Mesh	crowd_limits07.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits10.mesh	Mesh	crowd_limits10.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits02.mesh	Mesh	crowd_limits02.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits06.mesh	Mesh	crowd_limits06.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	Crowd_B42.mesh	Mesh	Crowd_B42.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	Mesh	crowd_limits01.mesh	Mesh	crowd_limits01.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	MultiMesh	Crowd03.mm	MultiMesh	Crowd03.mm	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	MultiMesh	Crowd02.mm	MultiMesh	Crowd02.mm	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	MultiMesh	Crowd05.mm	MultiMesh	Crowd05.mm	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	MultiMesh	Crowd01.mm	MultiMesh	Crowd01.mm	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	View	crowd.view	Group	crowd.view	converted	revision-aware semantic conversion
venues/theatre/gen/crowd.rnd_ps2	MultiMesh	Crowd04.mm	MultiMesh	Crowd04.mm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc_back.tnm	TransAnim	Cam_nt_np_arc_back.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_pan.tnm	TransAnim	Cam_nt_np_pan.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc_back.tnm	TransAnim	Cam_t_np_arc_back.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc_r.tnm	TransAnim	Cam_t_p_arc_r.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_zoom.tnm	TransAnim	Cam_nt_np_zoom.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_pan.tnm	TransAnim	Cam_t_np_pan.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_close.tnm	TransAnim	Cam_t_p_close.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc.tnm	TransAnim	Cam_t_p_arc.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc_l.tnm	TransAnim	Cam_nt_np_arc_l.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_circle02.tnm	TransAnim	Cam_t_p_circle02.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_zoom.tnm	TransAnim	Cam_t_np_zoom.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_circle02.tnm	TransAnim	Cam_nt_np_circle02.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_circle02.tnm	TransAnim	Cam_t_np_circle02.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_zoom.tnm	TransAnim	Cam_t_p_zoom.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_pan.tnm	TransAnim	Cam_t_p_pan.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_horseshoe.tnm	TransAnim	Cam_nt_np_horseshoe.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc_l.tnm	TransAnim	Cam_t_np_arc_l.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc_r.tnm	TransAnim	Cam_nt_np_arc_r.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_horseshoe.tnm	TransAnim	Cam_t_np_horseshoe.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_close.tnm	TransAnim	Cam_nt_np_close.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_circle03.tnm	TransAnim	Cam_t_p_circle03.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_circle03.tnm	TransAnim	Cam_nt_np_circle03.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc_l.tnm	TransAnim	Cam_t_p_arc_l.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_circle03.tnm	TransAnim	Cam_t_np_circle03.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_arc.tnm	TransAnim	Cam_nt_np_arc.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_circle01.tnm	TransAnim	Cam_t_p_circle01.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc_r.tnm	TransAnim	Cam_t_np_arc_r.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_horseshoe.tnm	TransAnim	Cam_t_p_horseshoe.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_arc.tnm	TransAnim	Cam_t_np_arc.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_nt_np_circle01.tnm	TransAnim	Cam_nt_np_circle01.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_close.tnm	TransAnim	Cam_t_np_close.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_np_circle01.tnm	TransAnim	Cam_t_np_circle01.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/campaths.rnd_ps2	TransAnim	Cam_t_p_arc_back.tnm	TransAnim	Cam_t_p_arc_back.tnm	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	drum_hardware.tex	Tex	drum_hardware.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	ride5.tex	Tex	ride5.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	sparkle3_mip.tex	Tex	sparkle3_mip.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	amp_rig_mip.tex	Tex	amp_rig_mip.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	band_shadow.tex	Tex	band_shadow.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	cables.tex	Tex	cables.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	chandalier.tex	Tex	chandalier.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	column_decor.tex	Tex	column_decor.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	curtain_round.tex	Tex	curtain_round.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	curtain_trim.tex	Tex	curtain_trim.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	deco_wall.tex	Tex	deco_wall.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	dome.tex	Tex	dome.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	drum_head_white.tex	Tex	drum_head_white.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	gold_cone.tex	Tex	gold_cone.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	grey_cone.tex	Tex	grey_cone.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	lions.tex	Tex	lions.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	paramount_lights.tex	Tex	paramount_lights.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	paramount_lights_add.tex	Tex	paramount_lights_add.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	pilar_base.tex	Tex	pilar_base.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	sconce_ray.tex	Tex	sconce_ray.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	skull.tex	Tex	skull.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	spike.tex	Tex	spike.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	spike2.tex	Tex	spike2.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	stage_can.tex	Tex	stage_can.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	stage_can_add.tex	Tex	stage_can_add.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	stage_case.tex	Tex	stage_case.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	stage_floor.tex	Tex	stage_floor.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	stage_wall.tex	Tex	stage_wall.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	tragic_mask.tex	Tex	tragic_mask.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	wall_cabs_mip.tex	Tex	wall_cabs_mip.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	wall_trim.tex	Tex	wall_trim.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Tex	wisp.tex	Tex	wisp.tex	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	paramount_lights.mat	Mat	paramount_lights_1.mat	synthesized	Mat21 texture stage expanded to a native Mat27 next-pass object
venues/theatre/gen/theatre.rnd_ps2	Mat	paramount_lights.mat	Mat	paramount_lights.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	column_decor.mat	Mat	column_decor.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	19 - Default.mat	Mat	19 - Default.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	deco_wall.mat	Mat	deco_wall.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	grey_cone.mat	Mat	grey_cone.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	curtain.mat	Mat	curtain.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	stage_wall.mat	Mat	stage_wall.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	spike2.mat	Mat	spike2.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	stage_cases.mat	Mat	stage_cases.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	curtain_trim.mat	Mat	curtain_trim.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	pilar.mat	Mat	pilar.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	dome.mat	Mat	dome.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	stack.mat	Mat	stack.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	drum_heads.mat	Mat	drum_heads.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	tragic.mat	Mat	tragic.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	chandalier.mat	Mat	chandalier.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	grey_cone_anm.mat	Mat	grey_cone_anm.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	stage_can.mat	Mat	stage_can.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	sconce_ray.mat	Mat	sconce_ray.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	skulls.mat	Mat	skulls.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	stage_floor.mat	Mat	stage_floor.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	hardware.mat	Mat	hardware.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	wisp.mat	Mat	wisp.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	rear_cab.mat	Mat	rear_cab.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	cables.mat	Mat	cables.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	drumshells.mat	Mat	drumshells.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	lions.mat	Mat	lions.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	ride5.mat	Mat	ride5.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	spike.mat	Mat	spike.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mat	wall_trim.mat	Mat	wall_trim.mat	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	curtain27.mesh	Mesh	curtain27.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	case07.mesh	Mesh	case07.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	greycone65.mesh	Mesh	greycone65.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	Object12.mesh	Mesh	Object12.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	pillar1b.mesh	Mesh	pillar1b.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	greycone84.mesh	Mesh	greycone84.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	decor_skull06.mesh	Mesh	decor_skull06.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	gen_cab14.mesh	Mesh	gen_cab14.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	band_shadow1.mesh	Mesh	band_shadow1.mesh	converted	revision-aware semantic conversion
venues/theatre/gen/theatre.rnd_ps2	Mesh	walls1a.mesh	Mesh	walls1a.mesh	converted	revision-aware semantic conversion
